room_index,room_dim,mic_region,z_slice,t60,source_position
4449,"[9.89, 8.9, 4.14]","[[3.85, 4.85], [4.54, 5.54]]",0.92,0.5260125262343777,"[8.997700662521579, 3.4802802073375, 1.8858557058811287]"
4450,"[7.4, 9.83, 4.35]","[[2.0, 3.0], [0.79, 1.79]]",1.73,0.5100713685746148,"[3.2434401908575228, 6.612129734934396, 2.072108999123244]"
4451,"[8.46, 11.78, 4.38]","[[1.56, 2.56], [6.19, 7.19]]",1.0,0.5463973386384936,"[4.699665744695416, 2.452448566054258, 1.1888107148924063]"
4452,"[7.67, 11.62, 3.82]","[[5.86, 6.86], [9.35, 10.35]]",1.11,0.5183368622779004,"[1.8100338688789481, 1.4629413567789582, 1.1986097649482823]"
4453,"[7.16, 11.11, 3.49]","[[0.72, 1.72], [8.8, 9.8]]",2.69,0.49529765213405486,"[1.0632266917611464, 6.955281985232545, 1.3179790946597976]"
4454,"[10.5, 8.94, 3.95]","[[2.41, 3.41], [3.7, 4.7]]",0.76,0.5279722175080022,"[4.865321145680325, 3.555583611752733, 1.842805440245871]"
4455,"[8.87, 8.36, 3.66]","[[4.72, 5.72], [4.97, 5.97]]",2.55,0.49273885549293994,"[4.4078982567902, 2.6802411655133733, 2.9001790053109118]"
4456,"[10.43, 11.84, 3.88]","[[6.75, 7.75], [1.25, 2.25]]",2.84,0.5569216114659862,"[5.147131128251535, 3.0488580398648413, 2.4124714236686904]"
4457,"[10.95, 8.95, 4.0]","[[2.29, 3.29], [1.28, 2.28]]",2.39,0.534257257913203,"[1.0650898854660815, 6.361059121154506, 3.042631786578028]"
4458,"[11.09, 6.65, 4.28]","[[2.09, 3.09], [2.73, 3.73]]",1.66,0.5097912097210137,"[7.913438864971257, 5.170029210753332, 3.0685809553707353]"
4459,"[10.32, 6.97, 4.42]","[[4.94, 5.94], [4.28, 5.28]]",3.04,0.5106070336319565,"[3.864337491310621, 0.9481122176493311, 0.6450010425114279]"
4460,"[9.48, 11.53, 3.4]","[[6.97, 7.97], [3.31, 4.31]]",2.12,0.5282303060355052,"[5.8517570968285675, 3.234641410419838, 0.557040751847303]"
4461,"[10.28, 10.25, 3.42]","[[5.53, 6.53], [5.24, 6.24]]",2.46,0.5247532023878629,"[8.29336235427212, 8.8827543240827, 0.8576977702768369]"
4462,"[9.98, 10.57, 4.0]","[[2.75, 3.75], [3.4, 4.4]]",2.24,0.5425690351799175,"[3.76311964239286, 1.8207513771603236, 1.9044820500448285]"
4463,"[11.36, 8.13, 3.36]","[[9.82, 10.82], [2.16, 3.16]]",0.51,0.5078701201333171,"[10.694539560271073, 2.5529858809674466, 2.543468630135873]"
4464,"[8.95, 8.54, 4.2]","[[1.94, 2.94], [5.86, 6.86]]",1.21,0.5116978510647325,"[5.265046026975104, 6.298038235936177, 1.8794357981136773]"
4465,"[8.44, 10.35, 3.19]","[[4.84, 5.84], [7.05, 8.05]]",0.89,0.49571910466370095,"[5.673286093551574, 2.5402514645713743, 2.5905673790557886]"
4466,"[11.48, 8.22, 3.25]","[[8.2, 9.2], [5.02, 6.02]]",1.88,0.5065412373110286,"[9.08945801177268, 2.382145087238481, 2.6559488976607395]"
4467,"[11.18, 8.62, 4.44]","[[2.65, 3.65], [0.86, 1.86]]",2.46,0.5441463302673317,"[4.6902255680441245, 5.933011766154428, 2.0093676602497155]"
4468,"[10.54, 10.49, 2.94]","[[4.85, 5.85], [6.21, 7.21]]",1.4,0.5131104916653831,"[3.487998987525943, 4.2365024748823785, 1.6683855993184766]"
4469,"[9.38, 8.16, 3.67]","[[4.67, 5.67], [4.9, 5.9]]",2.53,0.4966253559601038,"[8.536024881508226, 2.159193545844823, 1.221566443278853]"
4470,"[10.79, 10.61, 3.16]","[[2.95, 3.95], [5.68, 6.68]]",0.85,0.5251902169126903,"[8.07487752149203, 9.93048250546931, 0.7042786273870022]"
4471,"[7.83, 11.88, 4.08]","[[1.62, 2.62], [1.43, 2.43]]",2.82,0.5306019751061796,"[4.980482847419048, 8.80113644249558, 1.266457842512364]"
4472,"[9.77, 8.13, 3.21]","[[3.49, 4.49], [3.41, 4.41]]",0.56,0.48568743684660554,"[9.180241977122718, 4.9787332781343725, 1.3428981531716646]"
4473,"[10.78, 9.05, 4.48]","[[8.84, 9.84], [4.91, 5.91]]",1.3,0.5465417920540575,"[2.541873053157304, 4.88183731343399, 0.8546908458055503]"
4474,"[11.77, 9.33, 3.11]","[[4.2, 5.2], [2.06, 3.06]]",2.03,0.5186888088603608,"[1.114570518371016, 4.051922670208688, 1.780809221736987]"
4475,"[10.02, 11.05, 2.86]","[[5.5, 6.5], [1.27, 2.27]]",0.59,0.5101549684971639,"[8.500143588479453, 2.962781023885449, 0.6948351837273026]"
4476,"[6.71, 11.98, 4.25]","[[4.98, 5.98], [9.79, 10.79]]",2.97,0.5187277497508751,"[1.829747069808783, 10.172332085660061, 1.8523669878705822]"
4477,"[10.9, 10.95, 2.54]","[[2.78, 3.78], [6.19, 7.19]]",1.72,0.5052353267715417,"[7.9906594299654765, 7.386010109149359, 1.1253320437601924]"
4478,"[7.49, 10.69, 3.58]","[[0.97, 1.97], [5.03, 6.03]]",1.23,0.49890906288355097,"[6.383096858185215, 8.371892324905744, 3.0474117099117075]"
4479,"[7.12, 9.83, 3.98]","[[1.51, 2.51], [6.71, 7.71]]",2.93,0.4956783117210968,"[1.3843945599502854, 7.646031637530375, 1.7475311524574326]"
4480,"[8.07, 10.51, 4.27]","[[6.32, 7.32], [4.02, 5.02]]",2.81,0.5253150727015875,"[5.682298188421411, 6.324124884434171, 0.7847836434874768]"
4481,"[10.43, 11.44, 3.47]","[[0.64, 1.64], [8.94, 9.94]]",2.06,0.5404303499953467,"[3.3435105680714177, 10.702670535242, 0.7780487097020279]"
4482,"[9.84, 9.41, 4.41]","[[5.19, 6.19], [7.91, 8.91]]",0.71,0.5388660609448737,"[4.231272669700626, 1.7342429903898742, 1.4316709681267947]"
4483,"[11.84, 6.27, 3.44]","[[1.09, 2.09], [1.84, 2.84]]",2.34,0.4858661983051784,"[2.308316328690168, 5.320015463893301, 1.5449932230636463]"
4484,"[10.1, 7.62, 3.47]","[[8.54, 9.54], [1.49, 2.49]]",2.33,0.4909175131774104,"[5.7397216923684615, 0.6973773539129982, 2.807524547381142]"
4485,"[10.7, 10.42, 4.01]","[[4.15, 5.15], [7.22, 8.22]]",3.24,0.5491029260099133,"[7.257706072292335, 4.673334557797596, 1.3659358669450556]"
4486,"[7.89, 9.8, 3.88]","[[1.44, 2.44], [2.46, 3.46]]",1.3,0.5040550491689919,"[4.217069646710646, 7.669198331650968, 1.0883026411081884]"
4487,"[8.33, 9.23, 4.12]","[[4.46, 5.46], [5.06, 6.06]]",3.3,0.510193418801117,"[4.531773208386281, 0.9864347087483868, 0.8889967747326772]"
4488,"[11.61, 6.7, 4.45]","[[7.26, 8.26], [1.3, 2.3]]",2.1,0.5202094286892863,"[8.42420704283104, 0.9453788341423333, 1.0134282749401518]"
4489,"[8.28, 9.03, 4.39]","[[3.17, 4.17], [0.56, 1.56]]",1.45,0.5142074779085319,"[6.35488724243677, 2.288765718324669, 1.7140889022764358]"
4490,"[9.45, 9.57, 3.35]","[[6.46, 7.46], [3.13, 4.13]]",2.12,0.5051610238639674,"[4.2844800487717825, 3.906573140542497, 1.6508957764199323]"
4491,"[6.09, 10.02, 4.34]","[[3.16, 4.16], [2.38, 3.38]]",3.19,0.4899734333559195,"[3.522686785042088, 3.6009854883321224, 1.6355109365036593]"
4492,"[10.94, 10.92, 4.03]","[[6.22, 7.22], [4.26, 5.26]]",1.61,0.5574617016918824,"[0.914328481122211, 7.838102381686673, 1.730205988662063]"
4493,"[8.85, 11.4, 4.37]","[[5.86, 6.86], [4.61, 5.61]]",2.67,0.5475256853412271,"[5.703079615215782, 9.581166964244467, 2.9765720476244235]"
4494,"[8.9, 9.68, 3.11]","[[2.18, 3.18], [5.42, 6.42]]",1.54,0.4912866957748374,"[3.1528464887187124, 2.9658054702674073, 2.3242991034954836]"
4495,"[8.1, 10.17, 3.22]","[[0.71, 1.71], [5.78, 6.78]]",1.81,0.4901520793092786,"[7.569922013117579, 5.904220560629187, 0.7330707922774633]"
4496,"[10.4, 7.8, 4.28]","[[6.5, 7.5], [1.52, 2.52]]",1.34,0.5205486448606326,"[4.283584670973435, 6.360308483374665, 3.4656906506129346]"
4497,"[10.92, 8.76, 3.36]","[[3.52, 4.52], [4.79, 5.79]]",2.61,0.5118371657009272,"[0.7524961044723972, 1.4344754903661947, 2.0548670483264133]"
4498,"[8.23, 9.55, 4.04]","[[4.38, 5.38], [2.56, 3.56]]",0.82,0.5104639886957216,"[0.9307405249915768, 4.953632112118851, 1.6678897031861246]"
4499,"[8.16, 9.98, 3.83]","[[3.46, 4.46], [7.74, 8.74]]",1.25,0.5084450632425623,"[1.11982127199772, 1.7018072884323008, 1.6078327500877476]"
4500,"[9.34, 9.06, 4.5]","[[2.83, 3.83], [0.54, 1.54]]",2.2,0.530978772797385,"[8.480819928711089, 8.465264030477716, 1.4085338831012482]"
4501,"[11.72, 8.62, 3.49]","[[6.31, 7.31], [5.29, 6.29]]",1.86,0.5222876791611508,"[8.447695308155929, 4.948097077966856, 0.7005597082109644]"
4502,"[9.93, 10.45, 3.16]","[[3.87, 4.87], [5.39, 6.39]]",1.8,0.5140956816058231,"[3.2103382933468665, 7.697005290349917, 2.493685249657106]"
4503,"[10.3, 7.4, 4.44]","[[6.88, 7.88], [4.89, 5.89]]",1.8,0.5176574977831998,"[1.2754073754913877, 6.199235467191982, 1.1505294576982497]"
4504,"[11.3, 10.57, 3.46]","[[6.76, 7.76], [6.03, 7.03]]",0.67,0.5402196776917418,"[2.0593222937908147, 3.0502818477107656, 1.861972247683989]"
4505,"[8.29, 9.68, 4.29]","[[6.23, 7.23], [5.2, 6.2]]",1.93,0.5195906668112817,"[0.7549556835719663, 7.474737790971464, 2.408504061522077]"
4506,"[11.49, 10.42, 3.17]","[[6.0, 7.0], [5.47, 6.47]]",2.0,0.5306042225660811,"[10.34751492968318, 6.29054547334658, 2.098430651250302]"
4507,"[7.47, 11.26, 4.39]","[[2.98, 3.98], [3.94, 4.94]]",1.17,0.5275041132689404,"[0.5530090808249568, 10.49293077384976, 3.2509656218555256]"
4508,"[10.62, 9.81, 3.05]","[[5.0, 6.0], [2.61, 3.61]]",0.97,0.5105442745027681,"[2.0008232482157364, 1.6879701745536868, 1.688296300880383]"
4509,"[7.95, 8.61, 4.15]","[[5.02, 6.02], [1.56, 2.56]]",2.54,0.49788877797377673,"[1.372749718294223, 6.812382553811889, 3.4573644757846402]"
4510,"[11.83, 7.21, 3.04]","[[7.9, 8.9], [2.65, 3.65]]",0.78,0.48758633416858943,"[2.512044496455655, 1.8535691714188742, 1.9048865624415905]"
4511,"[10.02, 6.83, 4.2]","[[5.59, 6.59], [0.52, 1.52]]",3.29,0.4992198060587716,"[6.905367895548146, 2.26044097765704, 1.0308137093748693]"
4512,"[7.61, 11.62, 3.19]","[[1.47, 2.47], [5.36, 6.36]]",2.14,0.4970991816493371,"[5.946545154669054, 2.445535744633143, 2.6667597318379013]"
4513,"[11.5, 9.58, 3.63]","[[5.18, 6.18], [4.87, 5.87]]",1.41,0.5365121933617498,"[4.903760240539304, 7.737552316890048, 0.7204650115867315]"
4514,"[10.82, 9.33, 4.32]","[[5.37, 6.37], [5.5, 6.5]]",3.15,0.5462940893463104,"[6.107477302163892, 6.968349442151003, 2.7929107612780664]"
4515,"[8.11, 11.97, 4.07]","[[2.72, 3.72], [2.08, 3.08]]",0.95,0.5351444475991246,"[1.200462221057959, 0.6459360577880937, 0.5638966011493998]"
4516,"[8.89, 10.82, 3.84]","[[2.69, 3.69], [5.89, 6.89]]",2.55,0.5275396639881568,"[7.851781687390453, 9.113140983133636, 1.1797214571356933]"
4517,"[10.26, 9.82, 3.57]","[[4.93, 5.93], [7.54, 8.54]]",1.78,0.5245410368154845,"[9.544972729530297, 7.072932505827032, 2.595004860388963]"
4518,"[9.79, 9.16, 3.82]","[[4.6, 5.6], [5.64, 6.64]]",1.31,0.5190327973795013,"[7.299259859376321, 3.1610712898475124, 2.3266881575441007]"
4519,"[9.53, 11.74, 3.7]","[[3.0, 4.0], [2.4, 3.4]]",2.55,0.5404103076203984,"[7.101979431452124, 4.861974089951337, 0.6570376056235118]"
4520,"[6.74, 11.33, 4.14]","[[2.87, 3.87], [4.45, 5.45]]",0.73,0.5099714383551002,"[4.729625311372436, 1.586337180555265, 2.1214453257587893]"
4521,"[10.99, 10.2, 3.71]","[[2.79, 3.79], [7.69, 8.69]]",1.66,0.5409326611881181,"[1.7108133184743457, 8.045909941308846, 2.0456745618309116]"
4522,"[11.28, 6.94, 4.33]","[[7.49, 8.49], [3.52, 4.52]]",2.42,0.5178406812784414,"[3.7066783723930024, 6.133602417973176, 1.8692204369770653]"
4523,"[11.79, 9.99, 4.16]","[[6.8, 7.8], [4.98, 5.98]]",2.76,0.5594448822264317,"[9.431480013095138, 3.987242676265396, 3.0110675021074855]"
4524,"[8.99, 8.82, 3.18]","[[4.69, 5.69], [5.33, 6.33]]",1.56,0.48443040318086505,"[3.2000132705747637, 4.265524982413579, 2.3452043117355013]"
4525,"[11.04, 10.69, 3.36]","[[3.83, 4.83], [8.41, 9.41]]",2.59,0.5355543745578686,"[6.931775131264288, 8.687771156829248, 2.6818054735761243]"
4526,"[9.55, 10.65, 2.98]","[[2.94, 3.94], [0.68, 1.68]]",2.45,0.5052080032930371,"[4.392144508963183, 7.40669955611667, 0.5451985851239031]"
4527,"[11.15, 9.67, 3.9]","[[8.67, 9.67], [5.34, 6.34]]",2.46,0.5421791466083569,"[0.9108691256187669, 1.4480018077658259, 1.007456234541661]"
4528,"[11.09, 7.39, 3.99]","[[5.41, 6.41], [2.82, 3.82]]",2.8,0.5137827088599909,"[3.9717700322156997, 3.4672911577664776, 0.841891531613014]"
4529,"[8.44, 11.73, 4.3]","[[4.0, 5.0], [0.78, 1.78]]",1.55,0.5435683177234004,"[1.3188025385386553, 8.535765614443608, 3.5233174316270364]"
4530,"[10.9, 8.65, 4.37]","[[7.64, 8.64], [2.81, 3.81]]",2.51,0.5398802510177235,"[8.449740515334257, 3.5397662606417866, 1.649202007087569]"
4531,"[9.07, 11.55, 3.97]","[[3.57, 4.57], [8.48, 9.48]]",2.11,0.5409347422933571,"[5.074654333744657, 1.1826601087740096, 1.6484644228951426]"
4532,"[8.73, 10.29, 3.61]","[[5.69, 6.69], [6.19, 7.19]]",1.03,0.5128435732971518,"[7.91662445160097, 9.002160897221597, 0.7313777941540747]"
4533,"[11.14, 9.53, 3.55]","[[5.42, 6.42], [2.42, 3.42]]",0.53,0.529813675578094,"[4.647256915767381, 8.116013667276313, 2.4116842956678237]"
4534,"[11.23, 8.16, 4.15]","[[2.79, 3.79], [2.01, 3.01]]",0.79,0.5308306830491271,"[3.3795541914276583, 2.7634618857170747, 1.8761672037845414]"
4535,"[9.48, 11.23, 4.29]","[[2.91, 3.91], [6.31, 7.31]]",3.78,0.5515078003039046,"[7.413213158964672, 1.140581220475809, 1.166425198876419]"
4536,"[9.64, 9.65, 3.66]","[[2.01, 3.01], [4.6, 5.6]]",1.7,0.5183422124866689,"[1.2530756423260714, 3.235748175774136, 1.9383465293857602]"
4537,"[11.96, 6.85, 4.2]","[[4.72, 5.72], [5.32, 6.32]]",3.34,0.5195344708011067,"[6.77329113837714, 5.467488608493106, 1.3264957064146907]"
4538,"[10.44, 9.03, 3.07]","[[1.66, 2.66], [4.3, 5.3]]",1.33,0.4999969223588032,"[4.880154098432111, 2.892053160664316, 1.456884372445237]"
4539,"[10.81, 11.97, 3.86]","[[8.8, 9.8], [4.71, 5.71]]",0.68,0.5616118587481838,"[8.679175309604672, 10.293256114494756, 1.2940246269868942]"
4540,"[11.34, 7.8, 3.7]","[[7.28, 8.28], [0.86, 1.86]]",0.96,0.5138764391417344,"[6.769688847466159, 0.8419531995820079, 2.5348570240452477]"
4541,"[11.1, 6.21, 3.69]","[[2.74, 3.74], [1.81, 2.81]]",1.15,0.4854146457317974,"[5.817670783620437, 0.8775562912818108, 1.041723674860779]"
4542,"[6.8, 9.93, 3.78]","[[5.28, 6.28], [7.13, 8.13]]",2.46,0.48580698987009907,"[2.6996867163553557, 5.2281286190872525, 1.2341555402357856]"
4543,"[8.01, 11.36, 3.38]","[[2.82, 3.82], [6.93, 7.93]]",1.91,0.506861162411592,"[3.737859646228648, 9.910934351306084, 1.5593189033997144]"
4544,"[7.96, 10.36, 4.33]","[[3.93, 4.93], [6.11, 7.11]]",1.78,0.5237177870700647,"[5.550690429379402, 7.1064419933187795, 1.5805857505595426]"
4545,"[8.94, 9.74, 3.76]","[[7.35, 8.35], [6.59, 7.59]]",2.14,0.5139219233565705,"[2.1811123430624004, 4.771198582100941, 2.0570096939280607]"
4546,"[9.25, 10.14, 2.94]","[[5.74, 6.74], [0.76, 1.76]]",0.73,0.49453702471861183,"[1.5628024135198277, 2.6322774622862375, 2.0952079836224504]"
4547,"[9.69, 7.18, 4.3]","[[1.97, 2.97], [4.57, 5.57]]",0.95,0.5037383359868896,"[7.510726553834576, 2.3337542244637515, 1.8416410616238643]"
4548,"[11.79, 9.29, 3.56]","[[8.21, 9.21], [7.2, 8.2]]",1.91,0.5336546744360176,"[2.902187600648868, 5.319996592301891, 1.6720936583361055]"
4549,"[10.73, 8.71, 4.44]","[[5.58, 6.58], [2.76, 3.76]]",1.53,0.5406802202429408,"[5.761385223215592, 3.9527478595015775, 1.9737134202652469]"
4550,"[8.0, 10.89, 4.03]","[[0.55, 1.55], [5.9, 6.9]]",2.56,0.5218099573510953,"[3.836255532927865, 0.7352017463551811, 3.0826777536007386]"
4551,"[10.81, 10.62, 3.14]","[[5.24, 6.24], [7.96, 8.96]]",2.41,0.5247887632807137,"[6.651528570920354, 5.99209876940815, 2.026446757803156]"
4552,"[9.59, 9.06, 3.97]","[[5.37, 6.37], [1.42, 2.42]]",1.71,0.519811701018754,"[4.930309285513303, 5.5512730601094065, 1.4141720895291332]"
4553,"[10.89, 11.24, 3.15]","[[0.84, 1.84], [5.64, 6.64]]",1.17,0.5323872336423886,"[9.714562993992486, 1.603801095792886, 1.6604189673800527]"
4554,"[11.84, 8.35, 2.72]","[[5.43, 6.43], [6.11, 7.11]]",1.15,0.4916978412952224,"[10.652869563882469, 0.6923313887802209, 2.0363729754094706]"
4555,"[7.92, 9.67, 3.82]","[[1.59, 2.59], [8.04, 9.04]]",2.94,0.501215904831893,"[2.094723403348614, 1.112079933563747, 1.1411359882019183]"
4556,"[11.48, 6.65, 4.11]","[[3.91, 4.91], [2.9, 3.9]]",2.09,0.5091173923626935,"[10.672405166990563, 5.532031890612886, 3.051354407261365]"
4557,"[9.46, 10.03, 3.33]","[[4.77, 5.77], [0.91, 1.91]]",1.42,0.509905438761418,"[6.7236702519170475, 4.613313515753921, 0.507435265817936]"
4558,"[11.42, 10.86, 2.9]","[[3.36, 4.36], [6.09, 7.09]]",0.76,0.5245324210360195,"[2.9572758536064887, 7.7859221664135605, 1.026805897072224]"
4559,"[9.8, 7.75, 3.37]","[[6.39, 7.39], [2.48, 3.48]]",1.3,0.4861209965582374,"[4.855338667042899, 3.6155025457009775, 2.6662369450596923]"
4560,"[7.68, 10.04, 3.47]","[[0.62, 1.62], [3.85, 4.85]]",1.3,0.4911303459841604,"[4.923435595287205, 7.537500524561545, 1.364498930627357]"
4561,"[10.62, 9.94, 2.74]","[[2.35, 3.35], [7.88, 8.88]]",0.66,0.4999279806304193,"[5.7033899881377295, 6.201537150334884, 1.862524755455699]"
4562,"[9.55, 8.05, 4.11]","[[3.81, 4.81], [5.88, 6.88]]",2.35,0.5099066791951978,"[1.9256990696155463, 3.795034436630514, 2.305128703264515]"
4563,"[8.77, 10.06, 3.79]","[[3.04, 4.04], [4.72, 5.72]]",2.05,0.5163015638540456,"[6.093860215118952, 5.551604634354567, 3.121338496830186]"
4564,"[11.87, 11.24, 3.65]","[[9.44, 10.44], [1.39, 2.39]]",1.96,0.5587525726074681,"[10.123082696848693, 3.678841751730772, 1.7446486412118802]"
4565,"[11.38, 8.81, 3.15]","[[8.6, 9.6], [1.54, 2.54]]",1.63,0.5098514683077822,"[8.78770646800627, 6.317779293050771, 2.320670357674383]"
4566,"[10.98, 11.57, 3.09]","[[4.36, 5.36], [6.98, 7.98]]",1.19,0.5344124864075709,"[3.392130970739666, 7.963415978603976, 1.2538656260003367]"
4567,"[9.09, 9.87, 4.21]","[[5.61, 6.61], [1.85, 2.85]]",1.63,0.5300624142490908,"[2.2855635420577327, 6.607071792685653, 3.082081238536981]"
4568,"[9.52, 11.26, 4.27]","[[4.54, 5.54], [3.15, 4.15]]",1.1,0.5517568356204546,"[8.18889720220647, 8.095268448102551, 3.059998913373197]"
4569,"[9.97, 9.2, 4.02]","[[6.76, 7.76], [1.21, 2.21]]",2.2,0.5273443500728371,"[5.446518557881595, 4.963085707558849, 3.07393520478439]"
4570,"[11.55, 6.74, 3.55]","[[5.64, 6.64], [3.71, 4.71]]",2.5,0.49478226079283005,"[7.877750921998102, 1.6805998547607133, 2.138701244368712]"
4571,"[9.83, 9.75, 2.81]","[[2.38, 3.38], [8.08, 9.08]]",1.65,0.49186875789329565,"[4.129263531067497, 2.1673884386855287, 1.2254976058187745]"
4572,"[7.04, 10.33, 4.46]","[[1.78, 2.78], [8.82, 9.82]]",0.8,0.5128620382372074,"[1.4712715697010321, 8.69725641097787, 0.5175914208937544]"
4573,"[9.62, 9.33, 3.44]","[[4.87, 5.87], [2.71, 3.71]]",0.89,0.5072999411725191,"[3.2358524829275837, 5.12658924454846, 2.3149072487225455]"
4574,"[8.55, 11.45, 4.17]","[[3.91, 4.91], [8.75, 9.75]]",0.68,0.5388359906582376,"[3.473838800771565, 2.2411489742875146, 3.3751808190234334]"
4575,"[9.82, 9.1, 4.09]","[[7.85, 8.85], [5.89, 6.89]]",2.74,0.5263478089100002,"[0.6247177957512183, 2.409875359057885, 3.463756046268474]"
4576,"[11.49, 10.74, 3.38]","[[7.44, 8.44], [6.11, 7.11]]",0.9,0.541262662685664,"[6.752243377503824, 5.839461164329193, 0.7989832132123811]"
4577,"[7.84, 8.86, 3.81]","[[4.77, 5.77], [2.59, 3.59]]",0.53,0.48989543766424826,"[5.450199766121728, 1.730923404573514, 2.002086256902454]"
4578,"[8.61, 11.08, 4.35]","[[4.43, 5.43], [7.07, 8.07]]",0.56,0.5406883638881829,"[7.107398771114209, 7.88206409706258, 1.3690602983619216]"
4579,"[7.52, 7.61, 4.37]","[[1.86, 2.86], [2.56, 3.56]]",2.19,0.4835018229264856,"[0.6498217973336512, 3.9640825755738525, 3.8480366628032536]"
4580,"[10.28, 9.99, 3.83]","[[3.68, 4.68], [1.58, 2.58]]",1.92,0.5346369179820041,"[8.339774743433082, 4.847918139947465, 1.4983972509476617]"
4581,"[8.62, 9.28, 3.89]","[[6.02, 7.02], [2.3, 3.3]]",0.56,0.5081812592760134,"[3.1734481359015954, 8.59269142834383, 2.966607692032751]"
4582,"[11.71, 9.23, 2.59]","[[7.85, 8.85], [1.42, 2.42]]",1.49,0.496235173646677,"[5.457675501914184, 5.486672017997791, 1.1559689051333213]"
4583,"[7.65, 9.64, 4.33]","[[1.77, 2.77], [4.98, 5.98]]",1.79,0.5110988550065516,"[4.768208433820136, 5.143430774769984, 1.4887094135295558]"
4584,"[10.97, 10.83, 3.45]","[[1.2, 2.2], [8.16, 9.16]]",1.25,0.5392900866110595,"[3.8671948588491203, 4.259602174397248, 0.9136853373974867]"
4585,"[7.74, 9.15, 3.8]","[[4.5, 5.5], [6.37, 7.37]]",2.41,0.4917858693551992,"[5.552552044709029, 7.161601040435867, 2.0563081906075347]"
4586,"[9.53, 10.02, 2.79]","[[2.65, 3.65], [6.79, 7.79]]",1.1,0.4906468546152192,"[0.9033855496388702, 6.571712639804441, 2.071748885511286]"
4587,"[8.46, 9.8, 3.45]","[[3.56, 4.56], [4.62, 5.62]]",2.71,0.49866803878924604,"[2.7692718710969224, 5.232354317067788, 2.6316945498680613]"
4588,"[11.37, 11.0, 2.54]","[[6.87, 7.87], [7.58, 8.58]]",0.62,0.5105165852811334,"[6.515941600651458, 7.939924591676814, 1.6388071268458047]"
4589,"[7.83, 9.24, 3.84]","[[1.69, 2.69], [1.4, 2.4]]",1.03,0.495378888987851,"[6.479654732319511, 7.536844244877276, 2.3281517795628215]"
4590,"[8.59, 9.42, 3.58]","[[6.6, 7.6], [7.26, 8.26]]",2.19,0.5001010442496785,"[7.8745718668763205, 5.019750716143625, 2.9079600836479056]"
4591,"[11.13, 6.18, 4.06]","[[0.98, 1.98], [3.07, 4.07]]",0.54,0.49596251498018673,"[5.72644287048554, 4.809088224393798, 0.8340154003884317]"
4592,"[7.85, 11.62, 3.46]","[[2.98, 3.98], [1.53, 2.53]]",2.21,0.5097794897340087,"[5.758252457234756, 2.957574403245906, 2.500370770335526]"
4593,"[10.43, 7.75, 4.49]","[[1.85, 2.85], [2.54, 3.54]]",1.94,0.5255564115034027,"[7.919806249294801, 6.609252509558687, 0.8486960753731083]"
4594,"[10.1, 6.36, 4.44]","[[5.73, 6.73], [3.57, 4.57]]",3.69,0.49834197948187575,"[5.004287433591644, 1.7474856125295875, 2.679621291034542]"
4595,"[10.5, 9.75, 3.51]","[[2.08, 3.08], [7.6, 8.6]]",3.0,0.5244302681209176,"[4.5254333330482055, 4.120663772781731, 1.9888881799621352]"
4596,"[11.39, 9.33, 3.18]","[[1.18, 2.18], [3.02, 4.02]]",2.22,0.5174964468306087,"[3.840281391457605, 6.6544998450427935, 1.3388725235449743]"
4597,"[11.45, 7.06, 4.14]","[[3.41, 4.41], [3.9, 4.9]]",0.93,0.5163987375006385,"[1.0839179878606662, 3.905875975269317, 1.0414099248925968]"
4598,"[10.61, 9.39, 4.1]","[[5.32, 6.32], [5.9, 6.9]]",1.6,0.5389028565506687,"[7.835424642817049, 4.448008211259065, 2.242195541982495]"
4599,"[11.01, 10.57, 3.71]","[[8.46, 9.46], [2.36, 3.36]]",1.97,0.5451614161324981,"[7.871379572083105, 0.6320689394786776, 1.439016610081632]"
4600,"[8.6, 8.68, 4.12]","[[6.7, 7.7], [6.56, 7.56]]",3.15,0.5068580020378305,"[1.5985605302366974, 4.894635805913621, 2.1955090756676743]"
4601,"[10.15, 10.46, 4.14]","[[8.26, 9.26], [5.87, 6.87]]",2.27,0.5471794976543605,"[4.529733596012206, 1.8399168646969943, 1.005932489459283]"
4602,"[11.04, 6.74, 3.43]","[[0.53, 1.53], [0.62, 1.62]]",2.85,0.48580000339253027,"[10.27123811447128, 1.3308812838440178, 2.52083957262391]"
4603,"[7.87, 9.58, 3.94]","[[0.75, 1.75], [6.57, 7.57]]",2.49,0.5029374804484276,"[3.0919244622073916, 2.317605617996282, 3.2274341899437213]"
4604,"[9.92, 8.05, 4.36]","[[2.8, 3.8], [5.43, 6.43]]",2.47,0.5208664508655647,"[4.157588236809572, 4.35991581039155, 3.544122021808043]"
4605,"[8.09, 10.46, 3.0]","[[3.21, 4.21], [6.27, 7.27]]",1.03,0.4851963798244294,"[0.957595253457372, 5.872908085183398, 0.9231600507146658]"
4606,"[7.27, 11.32, 4.31]","[[1.63, 2.63], [5.33, 6.33]]",2.29,0.5229631080467257,"[6.233858265322065, 0.5645028190688924, 2.0095784192825596]"
4607,"[9.1, 11.97, 3.73]","[[2.51, 3.51], [3.77, 4.77]]",0.78,0.5382995373794098,"[4.942750500795586, 2.139319629258166, 0.7740443300839898]"
4608,"[9.54, 7.95, 3.65]","[[1.75, 2.75], [1.74, 2.74]]",0.97,0.4949741756324304,"[1.0993260737148955, 1.06775495975333, 0.8466830940423283]"
